,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,cusip,ticker
1595,0.971707869081512,0.9683729474133228,0.9778756229241152,0.9814227767921302,0.9680608117729085,0.5824747701024997,0.6639930390040014,0.4651640977270458,0.32870923746909514,0.45346808782974757,0.595984560760121,0.732388823327127,,,,,,,,,,,057741100,BEZ
150565,,,,,,,,,,,,,,,,,,,,0.9687427929859537,0.0017785234514248612,0.2014785090775745,31660B101,FRGI
91118,,,,,,,,,,,,,,,,,,,,,,,69924M109,PZG
11997,,,0.9397314951920981,0.9520298897478107,,,,,,,,,,,,,,,,,,,693519209,PPTV
26697,0.7978279500694584,0.7009426591222317,0.7633818474502,0.8125201563743729,0.8493526234718315,0.9013149293135905,0.9200046824541458,0.8827509582369742,0.8260758044182335,0.874085576774624,0.8680082839900362,0.8482193422661336,0.8630981070430982,0.9000963409716093,0.9296158668033566,0.942714227806497,0.9242512647048626,0.9048283628410108,0.9187156569104111,0.9291398653571431,0.942231897476882,0.9475345001070877,521865204,LEA
132413,,,,,,,,,,,,,,,,,,,,,,,767735103,RISK
107199,,,,,,,,,,,,,,,,,,,,,,,712714302,PSPT
116283,,,,,,,,,,,,,,,0.9775568574414178,0.9858698261676618,,,,,,,16942P101,CHGS
56412,,,,0.9990770034488492,0.9991491389208683,0.9983912437424524,0.9877208848385411,0.9857185717604047,,0.9830747969967089,0.9825751487162183,0.9802716872844546,0.6933093459820003,0.9071684065502357,0.9190396241758337,0.9255314322694679,0.9278163573116928,0.9125101527629493,0.9860777507856058,0.9721604606134958,0.9742632154081079,,59100U108,CASH
7588,,,,,,,,,0.8196863467577676,0.9322494758770589,0.9461820626965387,0.9666381693274282,0.9784295416931718,0.9449850282881279,0.9544455460271516,0.8661697278228594,0.8984373252257422,0.922302726597539,0.9231178424924581,0.942417353196079,0.9225736755461454,0.9132861611650318,15189T107,CNP
76370,,,,,0.8831075803405067,0.8711861909452058,0.9100105736391131,0.9439639045196795,0.9471776635646603,0.9611687294807322,0.9647130403725324,0.9632911053297738,0.9436069914293015,0.9559427133406041,,,,,,,,,715710109,PVSW
103051,,,,,,,,,,,0.9623801655391218,0.9750750721304475,0.970920252986134,0.9749774443925098,0.9757395307025065,0.9788635819786986,0.977696800689615,0.9464359407526756,0.9587343788378562,,,,G30397106,ENH
48516,,,,,,,,,,,,,,,,,,,,,,,44109J106,TWNK
61904,,,,,,,,,,,,,,,,,,,,,,,252838107,DYXC
9006,0.9575944420383005,0.966529841046712,0.9746658551746282,0.9782121296984375,0.9863935915180478,0.9858595525241018,0.986381243372177,0.9806724412426426,0.9836409034591485,0.9859650041048077,,,,,,,,,,,,,521078105,LKII
87462,,,,,,,,,,,,,,,,0.9855184521797102,0.9894359010320942,0.9907980703735962,0.9931456167031701,,,,204046106,CSHB
83767,,,,,,,,,,,,,,,0.9772194901198393,0.9823902417010814,0.9773892721768295,0.9878280050253379,,,,,86888W105,SRYB
137769,,,,,,,,,,,,,,,,,,,,,,,62856H107,MYRX
69098,,,,0.9020162878104013,0.9281668346961365,0.924401061211379,0.9434357387259242,0.9056533559116543,0.8759470867120589,0.9049500781221906,0.8798212335580138,0.8867143482018497,0.9116920522879056,,,,,,,,,,98975F101,ZRAN
110746,,,,,,,,,,,,,0.8968894892129674,0.8962442909065214,0.9128809864934269,0.936501535875444,0.9592912407579572,0.9662915390582463,,,,,82706L108,SGI
25164,,0.9780488061531785,0.9725299235632019,0.9838310725840536,0.9700749619881126,0.9573691683257632,0.9660260048002923,0.9618305112024569,0.967886652666112,0.9617638395142143,0.9626602139973395,0.9648053075097286,0.9218849044386946,0.9255961026545554,0.9294049862373466,0.8589865656224669,0.8605083342247815,0.8833992503351521,0.8466764825136639,0.8639473146707273,0.8547354586791578,,09073M104,TECH
93245,,,,,,,0.9244195829116,0.9198241516850227,0.928285815275817,0.9345779218199104,0.9502239960921457,0.9701821483319076,0.8791963130172249,0.8928560470922646,0.916272197049876,0.9310837897661696,,0.9436913666020057,0.9489506361830701,0.9521329540426811,0.9562110511016652,,45769N105,ISSC
7080,,0.8738599129227834,0.872454866821063,0.7761897563701645,0.8188017564871535,0.5702579121805667,0.47388783558105335,0.557273026876778,0.5177596610015932,0.6103972582472368,0.6860434389406578,0.7313411267516281,0.6891847060318625,0.8543667068120235,0.8449308335484641,0.8210140213959279,,,,,,,406364406,HWG
72044,,,,0.8661867463822037,0.8988804972170451,0.9319279161866293,0.9765315196783824,0.9490303675324242,0.8296675417987881,0.8724699781342675,0.9011506191342141,0.9352764116153447,0.24271010168153673,0.8224056713546597,0.8231047639633955,0.8119406469243806,0.820755573976929,0.7237407204209042,0.8621315051344917,0.23856784163089947,0.7395295245781098,0.766968855848153,858912108,SRCL
100645,,,,,,,,,,,,,0.9536754328707747,0.9634850707970444,0.9647631211164335,0.9711089106141163,0.9667443444598154,0.9524171253360162,0.9570750071811067,0.961098011066816,0.9614871506221763,,893641100,TDG
47809,,,,0.8450241648307447,0.8999538845342396,0.9436890597878541,0.8853439452612706,0.8023076290122129,0.7626482372723553,0.771674709886428,0.74428033290524,0.8190187629390747,0.8300592337247933,0.8544040141866963,0.8530608067970166,,,,,,,,171117104,CRCV
20696,,,,,,,,,,,,,,,,,,,,0.8501293689425008,,,407015106,HBK
3387,0.9215147358376473,0.914146829856399,0.9278627855189278,0.9289153388091993,0.9446485775629462,0.9577574919713436,0.9554724765824385,0.8400388491582728,0.849410345677098,0.8741089027897161,0.8897797663036486,0.9228851213849539,0.9329687285190541,0.93092753384203,0.9333723519967589,0.9409972000487589,0.9296673437803132,0.9311395899740736,0.8872959691028754,,,,179895107,CLC
71902,,,,0.9933311629815054,0.9958169588392429,0.997982457343873,0.9954028690478228,0.9960983793004375,0.9955597613128907,0.9968733073088482,0.8625731590060812,0.9394696358360269,0.927570131883629,,,,,,,,,,700164106,PFED
66136,,,,,,,,,,,,,,,,,,,,,,,12528N107,CFFA
113497,,,,,,,,,,,,,0.9791314856588768,0.9852309076938978,0.9774697111924897,0.9577320222850167,0.9642198951327228,0.9669269550431228,,,,,427093307,HEROQ
49126,,,0.9787077661808017,0.976097947465105,0.9759784022553788,0.8461447102537181,0.8967568854557717,0.8849340873250799,0.877938513592928,0.9004801660952394,0.9279189327663658,0.9407837566591146,0.1952664286554806,0.35605781388666846,0.5208302367543955,0.4845193201364224,0.5151924575527613,0.5521129263364425,0.6867723483835512,0.8345445145747064,0.9831743290713313,,294766100,EQS
42446,,,,,,,,,,,,,,,,,,,,,,0.973910138937482,819047101,SHAK
1335,,,,,,,,,,,,,,,,,,,,,,0.8494576143155884,04599Y930,ASPN
149865,,,,,,,,,,,,,,,,,,,,,,0.8494576143155884,04523Y105,ASPN
39767,,,,0.9370653209609117,0.9488198024844424,0.9617032033519927,0.9093997581933528,0.8919777680603769,0.8990139888201512,0.8807874027535021,0.7104985296767522,0.7581361409993054,0.8290360661024593,0.8615821344170873,0.9026256111397762,0.908291677392104,0.926143387622675,0.9192192248698522,0.9472020907569089,0.9436038376914965,0.9167785990020583,0.9116473453780088,925815102,VICR
89217,,,,,,,,,,,,,,,,0.8577332624491069,0.8496522182809347,0.8729547515693635,0.8115865592788207,,,,64111U204,NMXS
108984,,,,,,,,,,,,0.7952759280325414,0.8559306181972944,0.9715689238732736,,,,,,,,,811656107,SBX
92658,,,,,,,,,,,0.6286430118836877,,,,,,,,,,,,04315D400,ARTD
16829,0.8329087814901077,0.8374524532568192,0.881392476178954,0.7478384768694027,0.6936952418931001,0.7005999783326944,0.764364050563001,0.7795569174944832,0.847029750216792,0.8259305737596702,0.84872911267976,0.8872119378541405,0.7094891739162345,0.8277829191708383,0.8459805451328185,0.8655738081181064,0.8885500752883229,0.9039117817693103,0.9488607840907918,0.961011291927113,0.9623254273116526,,984249607,YRCW
123626,,,,,,,,,,,,,,0.9443273294187338,0.9494821721463224,0.9558611492330773,,,,,,,12802T101,CDVIQ
94785,,,,,,,,0.8390565685018399,0.8415580493786733,0.8754998948506284,0.8948882151584824,0.8934737218178164,0.9325879423210669,0.9488499715437143,0.9261964830062702,0.9362662861176645,0.9322960130576858,0.9425351911031509,0.9508238317000892,0.9602886220798194,0.9625565704682926,0.9224825470425561,29444U700,EQIX
32445,,,,,,,,,,,,,,,,,,,,,0.893308847411111,0.9704939596390961,471172106,JASN
108521,,,,,,,,,,,,0.8809237522284915,0.870983191683466,0.9014435614532325,0.918190829029127,0.9377321597000883,0.9601781611957823,,,,,,09063H107,BMR
55357,,,,,,,,,,,,,,,,,,,,,,,G637AM102,MYOV
70717,,,,0.7683533664932004,0.7634212323585727,0.7908882970797118,0.8430455968148236,0.8925561019740542,0.9307668631861441,0.9610163114503504,,,,,,,,,,,,,599902103,MLNM
16877,0.9533943140854054,0.9398456746172524,0.9395854067141937,0.28592349409839446,0.3768660833908649,0.43860554371053606,0.41618191046530334,0.5506948838043397,0.4934155542499945,0.6574123268548638,0.45702799329440325,0.5985846557289515,0.681322083785702,0.7716874635954888,0.8542169160653037,0.9449947288727678,0.9613446274855176,0.9094568643800425,0.9288641354942143,0.9284842369779138,0.8904580209249057,,872540109,TJX
149975,,,,,,,,,,,,,,,,,,,,,,,82817Q103,SSNI
95728,,,,,,,,0.7827475734433416,0.8466639740513969,0.8006851952886912,0.8664764418448037,0.9156552575584417,0.945075282529783,0.9675708949610311,0.9717009708053487,0.9731357993508464,0.9747235973926045,0.9160478172271583,0.945073432997777,,,,61166W101,MON
55430,,,,0.8609087567654592,0.9185671638486749,0.9598358307055781,0.7617535969492416,0.6973983125362402,0.7502248046179538,0.8178351007295271,0.8711415756664875,0.9228947463144778,0.8977164402574107,0.9213116464970508,0.9297717376140338,0.9466473669890672,0.9475962241566327,0.9594894742730752,0.9575159186419329,0.9553535440240999,0.8971115630147025,0.9075781195544688,529898108,LBY
65454,,,,,,,,,,,,,,,,,,,,,,,G9381B108,UROV
54401,,,0.7393723052790259,0.67743738266937,0.7344171025070462,0.8150629149253122,0.8931583878149929,,0.9388648547741392,0.9286021776919249,0.9392077300944282,0.9416903705103492,0.9519923041426932,0.9505005160209479,0.9706588878169355,0.9678172276601178,0.9746660027597166,0.9779286615516432,0.9825842175098364,0.9831267329140475,0.9865074502383331,,801056102,SANM
114729,,,,,,,,,,,,,0.8120767964294814,,,,,,,,,,G5760D111,MAJCQ
116954,,,,,,,,,,,,,,,,,,,,0.7887364591141516,0.9803376867254402,0.9755388096739498,743424103,PFPT
5866,,,,,,,,,,,,0.9221449709598339,0.9380671761840595,0.9461140945661421,0.9564917523349244,0.9519949746229578,0.9585402647362061,0.9547494983579279,0.9663859917913638,0.956214001070907,0.9667238064598651,0.9752621665423765,7591EP100,RF
805,,,,,,,0.8531135879131625,,0.7369389177063133,0.8393885763256387,,0.7613065341930848,0.8145033122319489,0.8652689775104498,0.8218285521369999,0.8384040080581935,,,,,,,027284108,ALGI
61855,,,,,,,,,,,,,,,,,,,,,,,05564W106,BSXT
116136,,,,,,,,,,,,,,0.8107806985239513,0.8039304936722702,0.8272436206736605,,,,,,,88706M103,THI
92012,,,,,,,0.8875758323512889,0.901868347094547,0.9020268125686138,0.9067129398592109,0.8999204685204527,0.9159761849602408,0.8920905856454802,0.8868995592976356,0.8624145707308181,0.8681947903158598,0.8552796637366802,0.8696117993757795,,,,,817337405,SQNM
57554,,,,,,,,,,,,,,,,0.5024244937282358,,,,,,,28473M100,ESYS
13253,0.9236468412068858,0.9383050388627829,0.9211806597696361,0.940625106530565,0.9283634720679181,0.9506477243096552,0.9472343935530787,0.7836237673478434,0.8256124930968941,0.8660008915827728,0.9016540037522851,0.9397980439698648,0.8823233788813521,0.8216045763626554,0.6060996065510476,,,,,,,,414585109,HTSI
42517,,,,,,,,,,,,,,,,,,,,,,0.9623384181341311,45781D101,INOV
33051,,,,,,,,,,,,,,,,,,,,,,,Y8213L102,SEMI
135351,,,,,,,,,,,,,,,,,0.9771065003463262,0.9199006916519066,0.9324364951733889,0.9394009434686728,0.9493841845173531,,18911Q102,CLDPQ
100080,,,,,,,,,,,,,,,,,,,,,,,14141A108,CSCX
21803,0.7847838978356796,0.7911968930024127,0.8200658828050249,0.8225060939594784,0.8220899944190727,0.9517485634580625,0.9590648881071584,0.9569385651322759,0.9709362041353312,0.9717173593288868,0.9350595960928093,0.9662640726695224,0.9687636497611203,0.3352257976938046,0.47080563101592265,0.6968189344068645,0.5859851289931621,0.5422000915607742,0.5641861832212305,0.7066583142281789,0.8523335317340941,0.8514384871566832,957090103,WABC
34670,,,,,,,,,0.982884723925707,0.9810160745636971,0.9829754983934442,0.9875370642053799,0.9919682294583261,0.9912301135546422,0.9955015404996171,0.9945207799282889,0.9921142537429933,0.9862404244337977,0.9838775181795155,0.9845047142687688,0.9881925422647433,0.9892071223587269,740444104,PLPC
17148,,0.6650255863112522,0.7748058927754344,0.8319920873073056,0.8658283823150471,0.9145877931073784,0.9513671507991488,0.9552905530722337,0.8689369295338858,0.9025000934984408,0.930729658058642,0.9427911971206331,0.956273610049621,0.9632473305945626,0.9648138915651516,0.9733520470051777,0.9717478354598983,0.9784261986114557,0.9820878377535204,0.9782576747610671,0.9773660616843806,,426281101,JKHY
84544,,,,0.9801862716960563,0.9892850890929076,0.9917463493150338,0.9914705503025514,0.9909901837208356,0.9925204960431854,0.9937418686574409,0.9950751089446552,0.99235923628889,0.9875984531684482,0.9865729532295718,0.9898765900495201,0.9874039259507293,0.9888131418302561,0.9889143330764931,0.9901437480993465,0.9926662354197517,0.994109208653396,0.824064745497002,20368X101,TCFC
28269,,,,,,,,,,,,,,0.9646963364931531,0.40639774867043404,,,,,,,,319395109,FCAL
63135,,,,,,,,,,,,,,0.9646963364931531,0.40639774867043404,,,,,,,,33739P863,FCAL
126823,,,,,,,,,,,,,,,,,,,,,,,46629U107,JMP
26011,,0.6124314026162294,0.6897028240774088,0.6780020308184157,0.7605638806945525,0.840751356952542,0.8831766872405187,0.7893626206926083,0.82099326445077,0.8381552614447593,0.8763277160671163,0.9235260348547831,0.9585565907756441,0.9613447223619094,0.9608281358804869,0.9571569631740825,0.9309275931275323,0.9410919193777767,0.9024886088168786,0.8728255817211646,0.8678746356776603,,668771108,NLOK
75856,,,,,0.8114560972395063,0.8520286467450514,0.8949271692161613,0.8574362778149313,0.8798549256090006,0.9161530292720471,0.9370486426301362,0.9567651630743571,0.982019343379218,0.9825252948860863,0.9874326622893644,0.9744933921695559,0.9736066977729557,0.9775478163982978,0.979175161733526,0.9734882851271891,0.9778201513222964,0.9838602195181625,78440X101,SLG
63197,,,,,,,,,,,,,,,,,,,,,,,38741L107,GPMT
17547,,,,,,,,,,,,,,,,,,,,,,,L5140P101,I
16128,,,0.9031713140772814,0.7948486917957125,0.8151741549657656,0.8609183793668743,0.895005583395928,0.870244664006775,0.9097970327662399,0.9259381500351589,0.9415906439677869,0.9584050432042945,0.9762284876175814,0.9800418939194857,0.9715130174831692,0.9758218588068711,0.9736241150038232,0.9771524483684644,0.9812018444196781,0.9816714526020835,0.9782385032593485,,927651109,VIRC
48066,,,,,,,,,,,,,,,,,,,,,,,038496204,ARA
50340,,,,,,,,,,,,,,,,,,,,,,,029227105,ARA
10748,0.7917739950828047,0.8169281298592145,0.8934259310615141,0.9481333969703403,0.9405409919122754,0.7567371449084053,0.8363797234829076,0.7717873201788936,0.8348493161579593,0.7807726279087289,0.8441422133612588,0.8945789663700883,0.9416510006341732,0.9610126725039049,0.9853959661805684,0.9794409142370493,0.9792255311291804,0.9802109180368175,0.9849943193126369,0.9876377621724204,0.9747380937727776,,36225V104,GPX
37018,,,0.7845562053515778,0.863214219475875,0.8116050173189795,0.8584272339043986,0.8601523610098321,0.8374673569140978,0.8569491597634279,0.845574945353456,0.8268327111262493,0.8625821227553849,0.8986095493683681,0.9047018431796096,,,,,,,,,893929208,TRCR
70638,,,,0.7159272626533717,0.7876641269141661,0.7924592644462048,0.8426743443777329,0.8275287288166627,0.8424580666451705,0.8535581274862366,0.8915937743384159,0.9360864200230503,0.9220880569885818,0.9276679494798132,0.9242947358758945,0.9261406610090546,0.9381399040985496,0.9528165851930852,,,,,73172K104,PLCM
89879,,,,,,0.9297422978776287,0.984489470572649,0.979828909419792,0.9841761507643966,0.9869944147929193,0.9842773760770281,0.9881331555637356,0.9888961107822624,0.9871227322709675,0.9887824901612559,0.9811292620095882,0.9683507408972017,0.9717193468732713,0.9721327694971509,0.9754020029856173,0.9739962475027204,,68243Q106,FLWS
109604,,,,,,,,,,,,0.9436183557624007,0.9629068256130588,0.9597486380887666,0.9689729891259657,,,,,,,,217202100,CPNO
62577,,,,,,,,,,,,,,,,,,,,,,,G2110U109,CHNR
66007,,,,,,,,,,,,,,,,,,,,,,,294600101,ETRN
32,,,,,,,,,0.8116568915966094,0.8601908533356557,0.8876061854653152,0.9151981620033377,0.942168091824217,0.9755535763503869,0.9772755508945068,0.9549624283357337,0.9617526843952584,0.9483904629772647,0.9546344221225578,0.9543498400921171,0.9615401242036732,0.9647407127066477,125141101,CECE
107126,,,,,,,,,,,,,0.9761240634689697,0.9727871782531654,0.9734512065343222,0.9627086537723596,0.951351244169176,0.9635381630460051,0.9638670669897987,0.9650043005855424,0.9627117014519454,0.948754512829872,617700109,MORN
76738,,0.9476700387424598,0.9019020216494897,0.751143028430783,0.7976014682880634,0.6550585504792251,0.8319248916319621,0.8356110932045231,0.8980037235620795,0.9345222598550065,0.9506931504088524,0.9679901657867512,0.9807720693480577,0.9820588106249237,0.9844989555493491,0.9859242483049332,0.9748803631040073,0.9673867276066375,0.9547763014040879,0.8087513500874749,0.847060934340829,0.8805679955777185,461730509,IRET
13567,,,,0.7454683084577377,0.8522094706886019,0.9615666516219697,0.9700275032149225,0.8665876236895155,0.8949017791395736,0.9116763581048699,0.8926086773095034,0.6758396489431338,0.7386095526176559,0.23362949160431482,0.6301182295576184,0.6953564888746978,0.749713182846729,0.7845510103239843,0.8066041528799801,0.9278157170909533,0.9318255408612647,0.9323582806486209,81211K100,SEE
53796,,,0.7765404925601714,0.8484563400364509,0.9168715750766463,0.5690754705638774,0.6700655670929611,0.7515766086630977,0.8307395615720349,0.9039798334875278,0.7801640538055764,0.8554011043894315,0.8413223457082669,0.865265025004148,0.8916649448021798,0.8750994317567604,0.8821081694120416,0.9068082666201371,0.9257876164167588,0.9320137179028679,0.9609564247837403,,88032L209,TENX
65779,,,,,,,,,,,,,,,,,,,,,,,16166A103,CTAC
104530,,,,,,,,,,,,,,,,,,,,,,,G7313F106,QNTA
122812,,,,,,,,,,,,,,0.9888492025388462,0.9905660225470287,0.9865667858216561,0.9888510478559489,0.9906317731926748,0.9926783615779516,0.9912795411383633,0.986783903853769,0.9562555822411711,44980X109,IPGP
20411,,,0.8842022111270701,0.9323185881897287,0.9819757323240953,0.9839023366577806,0.9860647618693902,0.9786660974142716,0.9461360813111505,0.9457501909513597,0.9104589897439576,0.9305620790526625,0.9517294679154725,0.9171462320628331,0.9043937420167,0.7450179924668413,0.47936189155413506,0.5633725320674533,0.5907150533520495,0.6542993103022934,,,41988L202,NNUTU
74178,,,,0.8464882213564497,0.7886842534795094,0.7949526665380914,0.804445880265561,0.2822380457652593,0.7421834199357884,0.6819511962936634,0.7246685640157928,0.7958501618446545,0.8639221714098259,0.9145669403774989,0.9613144344872209,,,,,,,,583062203,MEAD
66924,,,,,,,,,,,,,,,,,,,,,,,23804L103,DDOG
49265,,,,0.9402619983810994,0.9529930989615201,0.9606939928656116,0.9721148359620443,0.9297588534490829,0.9346951742066842,0.9435405073382261,0.9499256901459006,0.968202207245141,0.9802884618444377,0.9823185981747967,0.9786813423879963,0.9691874921502637,0.9723570174380424,0.9757919725556882,0.9433134577847249,0.8877889785529044,0.8860695762858667,0.9073944805511494,537008104,LFUS
115238,,,,,,,,,,,,,0.9366205288886145,0.9380555757439261,0.958918701404081,0.9623765086365712,0.8423240531644705,,,,,,75885Y107,RGP
55241,,,,0.9838771721876082,0.9910718881269498,0.9923754264812787,0.9904449247603935,0.9890860311865453,0.9910368828571343,0.9724060850286257,0.9579513016820194,0.9650168615825943,,,,,,,,,,,014384200,ALDA
56454,,,,0.7882130582788299,0.8345296057578286,0.8500129271247268,0.8414623531667008,0.8295698628716863,0.8467603036487305,0.8253922434718112,,,,,,,,,,,,,641144308,NETM
66222,,0.8466986995128716,0.8603400401645154,0.8101734507345564,0.8516520841487557,0.8670089280173698,0.8517201004332282,0.8890033923500219,,,,,,,,,,,,,,,37954Y525,CHIR
128089,,,,,,,,,,,,,,,,,,,,,,,64111N101,NZ
86816,,,,,,,,,,,,,0.9448856241388812,0.9609152840010402,0.9711644835275717,0.9748395272292472,,,,,,,373145101,GECR
34032,,,,,,,,,,,,,,,,,,,,,,0.2219076849709777,922280102,VRNS
44109,,,,,,,,,,,,,,,,,,,,,,,59870L106,MCRN
58473,,,,,,,,0.7794766564557658,0.7455001275213806,0.7473225850038688,0.6084192199772706,0.538282370139085,,,,,,,,,,,64124W304,NTII
34343,,,,,,,,,,,,,,,,,,,,,0.975701867293477,,494577109,KIN
65091,,,,,,,,,,,,,,,,,,,,,,,39572G100,GSKY
8111,0.614241720408989,0.7005252384042462,0.780812773837334,0.8727820704516542,0.9640579813648212,0.7020407903088939,0.7539217120059042,0.8137979569048056,0.8509899843911622,0.8862032258255811,0.2122894401392701,0.7633812935150772,0.7835522799289715,0.7985370941639082,0.8085719516185185,0.8000919201709875,0.22001891065650153,0.37461776754990517,0.5303276086622768,0.6836330066301644,0.8404341796555036,0.16353659866393483,459200101,IBM
142382,,,,,,,,,,,,,,,,,,0.9662584295875597,,,,,46118H104,IL
32790,,,,,,,,,,,,,,,,,,,,,,,74966G101,ROIQ
116952,,,,,,,,,,,,,,,,,,,,,,,74966A104,ROIQ
19211,,0.8603357811686643,0.8629445669520986,0.8669680285517865,0.8163696089872872,0.8495115440300018,0.8684283839071918,0.7369344869322016,0.7320474182228429,0.36417613091478684,0.5082188495164065,0.6558298819547425,0.7909780004480542,0.8557191973377984,0.9328150547447025,0.9468560079796587,0.9615762452497328,0.9580391439077648,0.9322358325232033,0.5677133991720378,0.6464630052797252,0.7294027793097623,156782104,CERN
89779,,,,,,,0.9733632987521105,0.9256796889673595,0.9343822490087543,0.9454836257066475,0.9637734184264666,0.9769094237754773,0.9299216113238282,0.4202657150950266,0.5266359335602133,0.6248587081161332,0.4467866400347824,0.6047239881006045,0.7261295308469904,,,,74273Y100,PRZM
113063,,,,,,,,,,,,,,,,,,,,0.6889673785238885,0.7631076421254704,,G9087Q102,TROX
78440,,,,,,0.8790851883558997,0.9085951770860985,0.9496487495857645,0.9593929129340303,0.9604273676259885,0.916583203260425,0.9068142751788016,0.9060951854694563,0.8995384111791994,0.9006054569618283,0.888320944572839,0.914090641208382,0.8970187669840313,0.9163480648459756,0.9322936160973393,0.9386727815712488,0.9368810932069037,92343E102,VRSN
95891,,,,,,,,,,,,,,,,,,,,,,0.9276820588002916,896288107,TNET
34976,,,,,,,,,,,,,,,,,,,,,0.9456081196249823,0.950462330404854,372427401,GNCA
18138,0.928502873815938,0.9509502351731152,0.971779988347282,0.9670498513650335,0.9721022471097017,0.9770765831363215,0.9835944825588058,0.9260769050297094,0.9483879483699683,0.952568626320482,0.9354144837250097,0.9470410511608673,0.9608113584209915,0.9656240872137248,0.9630351616571712,0.9690415891845069,0.97777397862747,0.9754247426686857,0.9806995622914274,0.9823797868369544,0.9815226226783451,0.9777387973845888,412822108,HOG
39466,0.928502873815938,0.9509502351731152,0.971779988347282,0.9670498513650335,0.9721022471097017,0.9770765831363215,0.9835944825588058,0.9260769050297094,0.9483879483699683,0.952568626320482,0.9354144837250097,0.9470410511608673,0.9608113584209915,0.9656240872137248,0.9630351616571712,0.9690415891845069,0.97777397862747,0.9754247426686857,0.9806995622914274,0.9823797868369544,0.9815226226783451,0.9777387973845888,44052H107,HOG
90049,,,,,,,0.8635017002797832,0.7598431449136877,0.7969887446760091,0.836216323935599,0.856577148421148,0.8931087183369634,0.9463984766670176,0.9699007333920922,0.9734934774488238,0.9831339200104457,0.959394834049893,0.957488241665283,,,,,536252109,LIOX
150423,,,,,,,,,,,,,,,,,,,,,,,300614500,EXA
108243,,,,,,,,,,,,0.9763927578702564,0.951609205533696,0.9621572132514631,0.972533908974927,0.9825767320180192,0.9691465708526504,0.9791664497544105,0.9461462840146522,0.9622508996284942,,,004337101,ANCX
73225,,,,0.521142713602524,0.6817723990776164,0.8422237210109079,1.0,0.29985163478783466,0.4407947164914566,0.600248237634783,0.7216522623888826,0.823074363450368,0.9414626104929145,0.950558652947918,0.9664758995080833,0.9783196906825131,0.9878727217568987,0.9785439711413938,0.9837535022678064,0.9829710354009192,0.9805211972413648,,92552V100,VSAT
827,,,,,,,,,,,,,,,,,,,,,,,363812108,HIST
27427,,,,,,,,,,,,,,,,,,,,,0.9359927503983483,0.9481987986548066,44157R109,HMHC
53084,,,,,,,,,,,,,,,,,,,,,,,05502L105,AZRX
70971,,,,,,,,0.8716042523042227,0.8743570932819379,0.9039358427205754,0.9269756349717252,,,,,,,,,,,,814047106,SBKCQ
64089,,,,,,,,,,,,,,,,,,,,,,,22978P106,CUE
59588,,,0.7048317444036585,0.7787544236628674,0.8342564164387497,0.918044611814493,0.9303224481363588,0.943177245510667,0.9547636309222749,0.9637219784035349,0.9633699037885058,0.9687705315190958,0.974848886652258,0.9780751347430108,0.9754079288884453,0.976937034361207,0.9767390632106849,0.9689022255088636,0.9718116696004534,0.9703246550601214,0.9627549576615092,,Y2573F102,FLEX
64997,,,,,,,,,,,,,,,,,,,,,,,715347100,PRSP
124717,,,,,,,,,,,,,,0.9266028533119005,0.9368074971674192,0.9559316174609489,0.9637710629558015,0.9787864400842393,0.9923358674478326,0.9819087407356472,0.9829866697107439,0.9788600184523331,292218104,EIG
26632,,,,,,0.9015246281632162,0.9265319864525056,0.25331615860977674,0.3992764586732033,0.6646856223018037,0.675586285244464,0.6914795056251324,0.7045324623951833,0.8470117497698195,0.9847292583559278,0.9829695381899942,0.9821262661288465,0.9821854269293734,0.9809341845613057,0.9493477703296275,0.9586405333513632,,640491106,NEOG
8543,,0.9068054384134934,0.5964676166815077,0.5885536765305547,0.6716385039458265,0.7511777618865517,0.8121274129628064,0.8326041047186914,0.8696382016184117,0.8804202264240946,0.8923482036961985,0.8699439499505083,0.8905219272961966,0.9346587506266555,0.9358044890017798,0.9117427207807646,0.9338052150885094,,,,,,361086101,FRM
43258,,,,,,,,,,,,,,,0.5547310770980945,0.8357800705458953,0.8647994386563707,0.8549243080845349,0.8734482888382219,0.8830964745158927,0.9736448198703744,,37185X106,GEN
95105,,,,,,,,,,,,,,,0.5547310770980945,0.8357800705458953,0.8647994386563707,0.8549243080845349,0.8734482888382219,0.8830964745158927,0.9736448198703744,,37244E107,GEN
20950,,0.7750264717190622,0.7489491743572833,0.6917173079542432,0.7500700758604305,0.8094151331770849,0.8730374644966188,0.8616222355899581,0.9008039118560225,0.9034616870021844,0.9084091996331173,0.926742608200963,0.8270050811660464,0.8567528538732286,0.894812946968084,0.9155619592383658,0.9495895274159135,0.9792751264557678,0.9744833179022626,0.9792669417351213,0.9834521504057321,,303250104,FICO
104596,,,,,,,,,,,,,,,,,,,,,,,71715B409,PHRM
155523,,,,,,,,,,,,,,,0.8544462193009773,0.9475169758215142,0.9793685656045067,0.9768837973447992,0.4819041398447568,0.5831283148947672,0.6820699944327433,0.7812893272333599,36116M106,FF
116544,,,,,,,,,,,,,,,,,,,,,,,G19522112,CPHL
141519,,,,,,,,,,,,,,,,,0.8991529196421153,0.6537697011548655,0.8530096271179533,,,,23336Q109,DSKX
